anime_id,Name,Score,Genres,Episodes
46909,Shanmao Jimi: Kuaile Pian,UNKNOWN,UNKNOWN,108
46910,Hong Ling Jin Yu Wang Xiaoming,UNKNOWN,Drama,1
46912,Qiannian Xun,UNKNOWN,Fantasy,8
46913,A Fu Xun Gui Ji,UNKNOWN,UNKNOWN,60
46914,Chifan Shuijiao Da Dou Dou,UNKNOWN,Comedy,21
46915,Chifan Shuijiao Da Dou Dou: Dou Te Me Hei,UNKNOWN,Comedy,20
46916,Chifan Shuijiao Da Dou Dou: Shenjing Dou,UNKNOWN,Comedy,11
46917,Manhua Tianxia,UNKNOWN,Comedy,54
46918,Shaonian Chenjingrun,UNKNOWN,UNKNOWN,13
46919,Daqin Wuhang Shaonian Chuan,UNKNOWN,UNKNOWN,20
46920,Feng Feng Nongchang,UNKNOWN,UNKNOWN,26
46921,Feng Feng Nongchang: Fei Chong Dou Dou,UNKNOWN,Fantasy,26
46924,Shu Shan Qi Xian Lu,5.85,Fantasy,10
46925,Ye Xing Xia Ying,UNKNOWN,"Action, Fantasy, Sci-Fi",UNKNOWN
46926,Xiao Ban Long Hao Xiguan Peiyang,UNKNOWN,Fantasy,20
46927,Xiao Ban Long Ai Tanxian,UNKNOWN,Fantasy,10
46928,Xiao Ban Long Shuxue Siwei Qimeng,UNKNOWN,Fantasy,30
46929,Xiao Ban Long Xijun Da Zuozhan,UNKNOWN,Fantasy,10
46930,Xiao Ban Long Gushi,UNKNOWN,Fantasy,7
46931,Xiao Ban Long Kunchong Baike,UNKNOWN,Fantasy,9
46932,Xiao Ban Long Huwai Anquan Ke,UNKNOWN,Fantasy,7
46933,Xiao Ban Long Haiyang Baike,UNKNOWN,Fantasy,9
46934,Shen He DanDan,UNKNOWN,Fantasy,100
46935,Jian Meng Sanguo,UNKNOWN,Comedy,6
46936,Rexue Xiaojiang,UNKNOWN,Comedy,20
46937,Xiaolong Tianpin Gongfang,UNKNOWN,Fantasy,52
46938,Feifan Meirenyu,UNKNOWN,Fantasy,52
46939,Mobi Chuanshuo,UNKNOWN,UNKNOWN,32
46940,Wanpi De Kexue,UNKNOWN,UNKNOWN,84
46942,Gongzhu Qian Qian: Liyi Pian,UNKNOWN,UNKNOWN,20
46943,Gongzhu Qian Qian: Xiaoyuan Pian,UNKNOWN,UNKNOWN,20
46944,Kuaile Xiong Doudou,UNKNOWN,Fantasy,52
46945,Kuaile Xiong Doudou: Hanzi Baobao,UNKNOWN,Fantasy,26
46947,Kuaile Xiong Doudou: Wenzi de Liliang,UNKNOWN,Fantasy,26
46949,Shenqi De Da Yunhe,UNKNOWN,UNKNOWN,52
46950,Kuaile Yuanshi Ren,UNKNOWN,UNKNOWN,40
46951,Bu Keneng Lian Ai?,UNKNOWN,Comedy,10
46952,Chenjiageng De Gushi,UNKNOWN,UNKNOWN,13
46953,Kexue Guai Boshi: Shenqi de Taiyang Xueyuan,UNKNOWN,UNKNOWN,26
46954,Cai Liu,UNKNOWN,Comedy,24
46955,Mianju Zhanshi,UNKNOWN,UNKNOWN,26
46956,Hangtian Baobei,UNKNOWN,UNKNOWN,26
46958,Xiangshu Canting,UNKNOWN,Fantasy,26
46959,Feiwu Xiaoshuo,UNKNOWN,Comedy,11
46962,Huo Ji Ge,UNKNOWN,Comedy,53
46963,Taiyang Baobei: Chengyu Xin Shuo,UNKNOWN,UNKNOWN,150
46965,Hi! Yali,UNKNOWN,Comedy,18
46966,Ba Min Jingling Duo Bao Ji,UNKNOWN,Fantasy,26
46967,Shengwu Wangguo Qihuan Zhi Lu,UNKNOWN,UNKNOWN,80
46968,Chongwu Wuyu,UNKNOWN,Fantasy,32
46969,Xiao Ji Lu Bi,UNKNOWN,Fantasy,26
46971,Arifureta Shokugyou de Sekai Saikyou: Prologue,6.64,Fantasy,1
46973,Sukekiyo × The Zemeckises Collab Animation,UNKNOWN,Supernatural,1
46978,Duo Na Qingjing Yingyu,UNKNOWN,UNKNOWN,17
46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,6.22,"Adventure, Fantasy, Romance",12
46990,Tu Xiao Bei Shi Wan Ge Weisheme,UNKNOWN,UNKNOWN,63
46991,Fu Guo Xi Mei Kexue Shijie Tanxian Ji,UNKNOWN,Adventure,200
46992,Bei Bei Xiong Lixian Ji,UNKNOWN,UNKNOWN,38
46993,Long Bao Chuang Tianya,UNKNOWN,UNKNOWN,34
46994,Long Dao Xiao Xia,UNKNOWN,Fantasy,52
46996,Gouxiong Jingsai Ji,UNKNOWN,UNKNOWN,78
46997,Laoshu Biji: Xing You Tianxia,UNKNOWN,UNKNOWN,500
46998,Laoshu Biji: Shenhai Tanxian,UNKNOWN,UNKNOWN,300
46999,Laoshu Biji: Tanmi Chengshi,UNKNOWN,UNKNOWN,500
47001,Daode Sanbai Wen: Laozi Dingguagu,UNKNOWN,UNKNOWN,100
47002,Renyu Xiao Denglong,UNKNOWN,UNKNOWN,92
47003,Aisijimo Nuhai,UNKNOWN,UNKNOWN,26
47005,Natsu no Uta,6.17,"Comedy, Slice of Life",1
47007,Zhongguo Huiben Jingdian Mingzhu Xilie: Shouhui Sanguo,UNKNOWN,UNKNOWN,20
47008,Zhongguo Huiben Jingdian Mingzhu Xilie: Shouhui Xiyou,UNKNOWN,UNKNOWN,20
47009,Zhongguo Huiben Jingdian Mingzhu Xilie: Shouhui Shuihu,UNKNOWN,UNKNOWN,20
47010,Baowei Zhe Chuanqi,UNKNOWN,UNKNOWN,50
47011,Shen Yan Tian Lang,UNKNOWN,UNKNOWN,50
47012,Renge Jiaoyu Donghua,UNKNOWN,UNKNOWN,64
47013,Jian Ti Su Xing: Chengzhang Hao Xiguan,UNKNOWN,UNKNOWN,70
47015,Cha Gan Hu Xiao Jingling,UNKNOWN,UNKNOWN,104
47017,Dou Bi Meizi Chuan,UNKNOWN,Comedy,30
47018,Zhonghua Lishi Wenhua Mingren,UNKNOWN,UNKNOWN,22
47019,Qian Yi Kuaile Xiao Baike,UNKNOWN,UNKNOWN,20
47021,Liu Gong Dao Zhi Yue,UNKNOWN,UNKNOWN,26
47022,Mayi Gongzhu,UNKNOWN,"Drama, Fantasy",26
47023,Fan Kai Zhe Yi Ye,UNKNOWN,UNKNOWN,49
47024,Koko Lele: Tong Qu Leyuan,UNKNOWN,Fantasy,26
47025,Lei Feng,UNKNOWN,UNKNOWN,26
47029,Batu de Qimiao Lucheng,UNKNOWN,UNKNOWN,60
47030,Wu Shi Er He Pingping,UNKNOWN,UNKNOWN,26
47034,Bang Bang Long Chudong,UNKNOWN,UNKNOWN,52
47035,Bang Bang Long Chudong 2nd Season,UNKNOWN,UNKNOWN,52
47036,Bang Bang Long Chudong 3rd Season,UNKNOWN,UNKNOWN,52
47037,Bang Bang Long Chudong 4th Season,UNKNOWN,UNKNOWN,52
47044,Xing Wushen Jue,6.81,"Action, Fantasy",40
47055,Long Zhi Gu,UNKNOWN,"Adventure, Fantasy",2
47056,Wu Yingxiong Bu Lianmeng,UNKNOWN,Comedy,12
47058,Zhonghua Dizi Gui 2nd Season,UNKNOWN,UNKNOWN,120
47060,Xiao Pu Lin Bian Bian Bian,UNKNOWN,UNKNOWN,12
47061,Hao Mao Mimi,UNKNOWN,UNKNOWN,1
47063,Jinji de Ji Jia: Sheng Jie Fei Tuo,UNKNOWN,Action,40
47065,Didao Zhan: Yingxiong Chu Shaonian,UNKNOWN,UNKNOWN,15
47066,Lingdong Beng Beng Tu,UNKNOWN,UNKNOWN,52
47067,Jieqing Shouhu Zhe: Nian Shou Chumo,UNKNOWN,UNKNOWN,30
47068,Bao Dan Jing Ying,UNKNOWN,"Comedy, Sci-Fi",12
47070,Jimao Xin,UNKNOWN,UNKNOWN,12
47072,Duo Bao Yijia Ren,UNKNOWN,Comedy,24
47073,Duo Bao Yijia Ren: Zhihui Lunyu,UNKNOWN,Comedy,28
47074,Todag Todag Kkomo,UNKNOWN,Comedy,18
47076,Fengkuang Shidai,UNKNOWN,Comedy,12
47077,Fengkuang Shidai 2: Gan Wen LU Zai Hefang,UNKNOWN,Comedy,14
47078,Fen Mo Baobei,UNKNOWN,UNKNOWN,13
47079,Mengxiang Zongdongyuan,UNKNOWN,UNKNOWN,52
47082,Xiaotong Mao: Miao Xing Laike,UNKNOWN,Fantasy,52
47083,Tai Hao Fuxi,UNKNOWN,UNKNOWN,26
47084,Kepu Zhongguo: Xiao Po Hai Jindu Xilie,UNKNOWN,UNKNOWN,21
47085,Shenqi Du Shan Yu,UNKNOWN,UNKNOWN,26
47086,Weiyu Ye Fengkuang,UNKNOWN,Fantasy,30
47088,Titi He Kiki: Moli Ketang,UNKNOWN,Fantasy,52
47089,Huangdi Shishi,UNKNOWN,Fantasy,26
47091,Tutu Zhi Zhen Jia Gongzhu,UNKNOWN,UNKNOWN,52
47092,Tutu Zhi Shenqi Mogu,UNKNOWN,UNKNOWN,52
47093,Menghuan Zhuangyuan,UNKNOWN,UNKNOWN,50
47094,Xingji Xiao Mayi: Gongyi Dashi,UNKNOWN,Fantasy,30
47097,Rang Mengxiang Qifei,UNKNOWN,Fantasy,104
47101,Mala Xiao Yuanjia,UNKNOWN,UNKNOWN,366
47103,Xiao Feiji Kaka,UNKNOWN,UNKNOWN,13
47104,Jisu Liu Kong Qiu,UNKNOWN,Sports,50
47105,Shaonian Caocao,UNKNOWN,UNKNOWN,40
47106,Xingxing Meng,UNKNOWN,UNKNOWN,100
47109,Geng Cun Minjian Gushi,UNKNOWN,UNKNOWN,26
47110,Chao Neng Xing: Shikong Yingxiong,UNKNOWN,Sci-Fi,28
47111,Peng Peng De Shijie,UNKNOWN,Fantasy,78
47112,Xia Xiao Dou,UNKNOWN,Fantasy,52
47113,Papa Mama Xiaoshihou De Gushi,UNKNOWN,UNKNOWN,55
47114,You Er Gushi Dawang,UNKNOWN,UNKNOWN,37
47115,Xiao Xiao Dou Leyuan,UNKNOWN,UNKNOWN,15
47116,Yukuai de Shiwumen,UNKNOWN,Comedy,20
47117,Chun Chun Chengzhang Ji: Qingchunqi Pian,UNKNOWN,UNKNOWN,28
47118,Chun Chun Chengzhang Ji: Fangzhi Ertong Yiwai Pian,UNKNOWN,UNKNOWN,28
47119,Lan Se Julebu,UNKNOWN,UNKNOWN,52
47120,Shoguo Xiao Zhen,UNKNOWN,Fantasy,52
47121,Renzhe Meng Jian Chuan,UNKNOWN,Comedy,1
47122,GG Dou,UNKNOWN,UNKNOWN,26
47123,Bang Bang Tuan Xiang Qian Chong,UNKNOWN,UNKNOWN,50
47124,Qiaopi Da Zui Mao: Youchang Jiaqi,UNKNOWN,UNKNOWN,50
47125,Qiaopi Da Zui Mao: Meng Chong Tianxia,UNKNOWN,UNKNOWN,50
47126,Qiaopi Da Zui Mao: Chengshi Youxia,UNKNOWN,UNKNOWN,50
47127,Qiaopi Da Zui Mao: Chong Fan Chengshi,UNKNOWN,UNKNOWN,50
47128,Mutou Cun: Shenqi Luse Xin,UNKNOWN,UNKNOWN,26
47130,Bai Xiang Zheme Duo,UNKNOWN,Comedy,30
47131,Zhu Zhu Xia: Kele Ba,UNKNOWN,UNKNOWN,100
47132,Xingji Paobing Tuan: Hu Hua Shizhe,UNKNOWN,Fantasy,52
47133,Xingji Paobing Tuan: Zhengjiu Secai,UNKNOWN,Fantasy,52
47136,Fendou Ba! Songshu Xiao Jian,UNKNOWN,UNKNOWN,20
47138,Meng Cai Jiadao,UNKNOWN,Fantasy,78
47139,Baobei Yi Jia,UNKNOWN,UNKNOWN,83
47140,Zhege Nusheng Hen Putong,UNKNOWN,Comedy,11
47142,Xiao Xian Min Zi,UNKNOWN,UNKNOWN,36
47143,Nono Zu,UNKNOWN,Comedy,380
47145,Jia You Nanhai,UNKNOWN,UNKNOWN,40
47146,Qin Xin Xiao Huoban,UNKNOWN,UNKNOWN,52
47147,Xiongmao Dou Bi,UNKNOWN,Fantasy,12
47149,Diannao Zongdongyuan,UNKNOWN,UNKNOWN,55
47150,Kuaile Peng Chacha,UNKNOWN,UNKNOWN,26
47151,Kuaile Peng Chacha: Guo Cha Cunzhuang de Mimi,UNKNOWN,UNKNOWN,26
47152,Shengshi Jiaoyang Gushi Yuyan Daquan,UNKNOWN,UNKNOWN,217
47153,Dudu Xiao Riji,UNKNOWN,UNKNOWN,8
47155,Xianzi Senlin Di Meili Mimi,UNKNOWN,Fantasy,98
47156,Ni Hao! Baobao Dou,UNKNOWN,Fantasy,100
47157,Zhezhi Zongdongyuan: Zhi Bao Qibing,UNKNOWN,UNKNOWN,52
47158,Tomodachi no Imouto ga Ore ni dake Uzai,UNKNOWN,"Comedy, Romance",UNKNOWN
47159,Tensai Ouji no Akaji Kokka Saisei Jutsu,7.39,"Comedy, Fantasy",12
47160,Goblin Slayer 2nd Season,UNKNOWN,"Action, Adventure, Fantasy",UNKNOWN
47161,Shikkakumon no Saikyou Kenja,6.23,"Action, Adventure, Fantasy",12
47162,Shokei Shoujo no Virgin Road,6.8,"Action, Adventure, Fantasy",12
47163,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",6.31,"Action, Adventure, Fantasy",12
47164,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,7.71,"Action, Adventure, Fantasy",11
47169,Pan Xia Jiangmo Ji: Zhengjiu Jiayuan,UNKNOWN,UNKNOWN,13
47170,Pan Xia Jiangmo Ji: Shouhu Jiayuan,UNKNOWN,UNKNOWN,13
47171,Xiao Shiye Ketang: Yangsheng Pian,UNKNOWN,UNKNOWN,26
47172,Xiao Shiye Ketang: Wenming Pian,UNKNOWN,UNKNOWN,48
47173,Gui Ma Xiao Jingling: Kexue Changshi Bao Hulu,UNKNOWN,UNKNOWN,80
47174,Jingwei Ma Ling Shu,UNKNOWN,UNKNOWN,81
47178,Cai Bai Tong,UNKNOWN,UNKNOWN,30
47179,Mianju Zhanshen,UNKNOWN,UNKNOWN,26
47181,Xiao Xingxing Hua Dian,UNKNOWN,UNKNOWN,12
47182,Tangguo Taikong Aoyou Ji: Nengliang Zhi Xing,UNKNOWN,UNKNOWN,26
47183,Tangguo Taikong Aoyou Ji: Xingqiu Chong Su,UNKNOWN,UNKNOWN,26
47184,Xiao Tu Bandy,UNKNOWN,Fantasy,52
47185,Xiao Tu Bandy 2,UNKNOWN,Fantasy,52
47186,Xiao Tu Bandy: Xingji Qi Lu,UNKNOWN,Fantasy,52
47187,Xiao Tu Bandy: Haidao Tanxian Ji,UNKNOWN,Fantasy,26
47188,Xiao Tu Bandy: Fanhang Zongdongyuan,UNKNOWN,Fantasy,26
47190,Wei Wei Hou: Qingchun Fangxian,UNKNOWN,Fantasy,26
47191,Shikong Bowu Ka,UNKNOWN,Adventure,26
47193,Yangguang Shibing,UNKNOWN,UNKNOWN,16
47194,Summertime Render,8.51,"Mystery, Supernatural, Suspense",25
47199,Juedui Lingyu A. F.,UNKNOWN,"Adventure, Fantasy",10
47200,Juedui Lingyu: Ji Zhan Ji,UNKNOWN,"Adventure, Fantasy",10
47201,Juedui Lingyu Fanwai Pian,UNKNOWN,Fantasy,1
47202,Bajiu Buli 2,UNKNOWN,Comedy,24
47203,Guaishou Jiazu,UNKNOWN,Fantasy,100
47206,He Laoshi Anquan Ketang,UNKNOWN,UNKNOWN,29
47208,Jiangjiu Ren,UNKNOWN,Comedy,6
47209,Jiangjiu Ren Fanwai,UNKNOWN,Comedy,2
47210,2015 Chunjie Dongman Da Lianhuan,UNKNOWN,"Adventure, Fantasy",1
47211,Jedi Shi Ri,UNKNOWN,"Action, Sci-Fi",8
47212,Pao Pao Meirenyu,UNKNOWN,Adventure,26
47213,Minnan Yanyu Diangu,UNKNOWN,Fantasy,12
47214,Zhongguo Minsu Gushi,UNKNOWN,Fantasy,196
47215,Feitian Shaonian,UNKNOWN,"Adventure, Sci-Fi",52
47217,Jibian Ying Meng,UNKNOWN,"Action, Sci-Fi",40
47218,Congming De Shunliu,UNKNOWN,"Action, Adventure, Sci-Fi",52
47219,Congming De Shunliu 2nd Season,UNKNOWN,"Action, Adventure, Sci-Fi",52
47225,Fei Chai Hu A Ju,UNKNOWN,"Comedy, Fantasy",12
47226,Tuteng Lingyu,UNKNOWN,"Action, Adventure, Sci-Fi",52
47227,Tuteng Lingyu 2nd Season,UNKNOWN,"Action, Adventure, Sci-Fi",52
47228,Xing Shou Lieren,UNKNOWN,"Action, Adventure, Fantasy, Sci-Fi",32
47231,Shengsi Huifang,UNKNOWN,"Mystery, Supernatural",20
47234,Lie Che Shou Hun,UNKNOWN,"Action, Adventure, Sci-Fi",46
47235,Hen Xi You 2nd Season,UNKNOWN,"Action, Fantasy, Supernatural",20
47236,Yi Xue,UNKNOWN,Comedy,57
47237,Wo Yao Hui Jia,UNKNOWN,"Adventure, Fantasy",26
47239,Qi Ji Leyuan,UNKNOWN,Fantasy,52
47240,Die Di Baobei: Shenqi Ha Ku,UNKNOWN,Fantasy,52
47241,Chikool Baobei Jihua: Da Ai Wujiang,UNKNOWN,Fantasy,5
47243,Hello! Pu Xingren,UNKNOWN,Sci-Fi,26
47244,Hello! Pu Xingren: Ji Xun Tegong,UNKNOWN,Comedy,26
47245,Bao Ji Qiangshou,UNKNOWN,Comedy,13
47246,Bao Ji Qiangshou: AK Xiyou,UNKNOWN,Comedy,12
47247,Bao Ji Qiangshou: T de Richang,UNKNOWN,Comedy,6
47248,Nengli Youxian Gongsi,UNKNOWN,Comedy,12
47249,Qiang Ling Jihua,UNKNOWN,"Action, Comedy",12
47250,Jouran: The Princess of Snow and Blood,6.09,"Action, Fantasy",12
47251,Maoshan Xiao Daoshi,UNKNOWN,UNKNOWN,52
47254,Boku wa Boku wo Suki ni Naru,5.93,UNKNOWN,1
47257,Shinigami Bocchan to Kuro Maid,7.61,"Comedy, Supernatural",12
47258,Mengxiang Zhaohuan Wang,UNKNOWN,"Adventure, Fantasy",40
47259,Mengxiang Zhaohuan Wang 2nd Season,UNKNOWN,"Adventure, Fantasy",52
47264,Wo de Maoxian Shijie,UNKNOWN,"Adventure, Comedy",17
47265,Wo de Maoxian Shijie 2nd Season,UNKNOWN,"Adventure, Comedy",16
47267,Cao Jingling,UNKNOWN,UNKNOWN,52
47270,He Nü'er De Richang 2nd Season Special,UNKNOWN,"Comedy, Slice of Life",1
47272,Qiao Shou Luban,UNKNOWN,UNKNOWN,208
47274,Mai Kuai Sanguo,UNKNOWN,"Comedy, Fantasy",13
47275,Sanguo Yanyi 2nd Season: Zhulu Zhongyuan,UNKNOWN,"Action, Drama, Supernatural",20
47276,Guaishou Chufang,UNKNOWN,"Comedy, Fantasy",26
47277,Huang Ba Tianxia,UNKNOWN,Comedy,22
47278,Huanle Beijixing,UNKNOWN,Fantasy,26
47279,Duanzi Gou Riji,UNKNOWN,Comedy,71
47280,Zheng Yi Men,UNKNOWN,UNKNOWN,12
47281,Xifan Yuyan,UNKNOWN,Fantasy,25
47282,Xifan Shi Wan Ge Weisheme,UNKNOWN,Fantasy,100
47283,Lao Ba Te Fannao,UNKNOWN,Comedy,12
47284,Chun Ya Baobei,UNKNOWN,Fantasy,52
47285,Senba Xingfu Dao,UNKNOWN,Fantasy,52
47286,Si Lu Gongzhu,UNKNOWN,"Adventure, Fantasy",26
47287,Weilai Xifu Bendi Lang,UNKNOWN,Comedy,33
47288,Tiancai Lianmeng,UNKNOWN,"Comedy, Fantasy",12
47289,I Laohu You,UNKNOWN,Fantasy,15
47290,Dagui Jiang,UNKNOWN,Adventure,1
47291,Cheng Chang Bu Fannao,UNKNOWN,UNKNOWN,36
47292,Wanmei Shijie Shuang Shi Ji,UNKNOWN,"Comedy, Fantasy",6
47293,Piaoyi Dao: Tiankong Lixian Ji,UNKNOWN,Fantasy,52
47294,Huan Yue Da Lianmeng,UNKNOWN,Fantasy,180
47296,Jiayou Ba! San Er Ban,UNKNOWN,UNKNOWN,10
47297,Jiayou Ba! San Er Ban 2nd Season,UNKNOWN,UNKNOWN,20
47298,Dou Dao,UNKNOWN,Fantasy,26
47300,Zhongguo Qiao Guniang: Huangdao Po,UNKNOWN,UNKNOWN,13
47301,Renyu Ruqin,UNKNOWN,"Horror, Supernatural",1
47302,Ling Shi Mao Xian Wang,UNKNOWN,UNKNOWN,52
47303,Zhenbao Dang An,UNKNOWN,UNKNOWN,15
47304,Shengxiao Baobei,UNKNOWN,UNKNOWN,26
47307,Shin Gengou Nyankogelion,7.21,Sci-Fi,1
47314,"Hi, Goodbye",UNKNOWN,UNKNOWN,160
47315,"Hi, Goodbye: Ai Zui Zhengui",UNKNOWN,UNKNOWN,80
47317,"Hi, Goodbye: Kuaile Chengzhang",UNKNOWN,UNKNOWN,80
47318,"Hi, Goodbye: Shuqi Qushi",UNKNOWN,UNKNOWN,80
47319,"Hi, Goodbye: Qimiao Shenghuo",UNKNOWN,UNKNOWN,80
47320,Jiang Lu Xiao Hongjun,UNKNOWN,UNKNOWN,12
47321,Ling Ba Xue Tang,UNKNOWN,Fantasy,60
47322,Ling Ba Xue Tang: Bei Chi Diao de Chengyu Xilie,UNKNOWN,Fantasy,104
47323,Cong Cong Zhihui Dao,UNKNOWN,UNKNOWN,52
47324,Bu Fei Tongxue,UNKNOWN,UNKNOWN,52
47325,Mofa Xiao Kuihua,UNKNOWN,UNKNOWN,26
47326,Babo Xiongmao Chengyu Xilie,UNKNOWN,UNKNOWN,60
47327,Zhu Zai Yang Mei Xun Lin Ji,UNKNOWN,UNKNOWN,52
47328,Q Tao Xiao Ka Xiu,UNKNOWN,UNKNOWN,26
47329,Aoyun Quwen,UNKNOWN,Comedy,40
47330,Zhen Hai Baowei Zhan,UNKNOWN,UNKNOWN,100
47331,Guaiwu Gongyu,UNKNOWN,UNKNOWN,13
47332,Guaiwu Gongyu: Zhanxin Shenghuo,UNKNOWN,UNKNOWN,11
47333,Guaiwu Gongyu: Youqing Pianzhang,UNKNOWN,UNKNOWN,11
47334,Guaiwu Gongyu: Meihao Weilai,UNKNOWN,UNKNOWN,11
47335,Ci Du Chuanqi: Niuniu He Niuniu,UNKNOWN,Fantasy,26
47336,Huanxiang Jia Xiao Mei,UNKNOWN,UNKNOWN,10
47337,Huanxiang Jia Xiao Mei: Chengzhang de Fannao,UNKNOWN,UNKNOWN,10
47338,Miao Xingren,UNKNOWN,UNKNOWN,24
47339,Bandian Xiong Yu Da Ben Zei,UNKNOWN,UNKNOWN,26
47340,Zhihui Zhuangyuan,UNKNOWN,UNKNOWN,50
47342,Xiaobao Bianxing Ji,UNKNOWN,UNKNOWN,25
47343,Meng Cai Yu Bao Ai Koucai,UNKNOWN,Fantasy,25
47344,Fuxi Chuanqi: Wuhang Ling Yu,UNKNOWN,UNKNOWN,26
47345,DouDou Yu KuaKe: Shenmi Pengyou,UNKNOWN,UNKNOWN,52
47347,Kuang Wan Zhan Ji,UNKNOWN,Comedy,8
47348,Xiao Xing de Zhongguo Mingzhu Zhi Lu,UNKNOWN,Adventure,100
47349,Pan Hu Chuanqi,UNKNOWN,UNKNOWN,26
47351,Kaibutsu,7.56,UNKNOWN,1
47352,Sinbo Dog & Hami Rabbit,UNKNOWN,UNKNOWN,10
47353,Xiangyang Meng Wuyu,UNKNOWN,UNKNOWN,14
47355,Dandan Long He Ta de Xiao Huobanmen,UNKNOWN,UNKNOWN,50
47356,Mi Nuo de Zhong Er Qingchun,UNKNOWN,Comedy,9
47358,Wai Xing Da Caoyuan,UNKNOWN,Fantasy,12
47359,Sai Ya Lixian Ji,UNKNOWN,Fantasy,20
47360,Xiongmao Xiao Rang,UNKNOWN,Fantasy,52
47361,Chong Chongwu Yu,UNKNOWN,Comedy,25
47362,Baba Bao Bao,UNKNOWN,Fantasy,68
47366,Ju Shu 5 Sui Hua,UNKNOWN,Comedy,41
47367,Jiutian Qi Yuan,UNKNOWN,"Adventure, Fantasy",26
47368,Da Xing Zuo,UNKNOWN,Comedy,12
47369,Muzi Muyu Zhenxin Hua,UNKNOWN,UNKNOWN,15
47370,Guo Hun,UNKNOWN,UNKNOWN,1
47371,Xiaodou Pai Pai: Wenzi Wangguo Lixian Ji,UNKNOWN,Fantasy,78
47373,Spookiz,UNKNOWN,"Comedy, Supernatural",26
47374,Naohonghong de Huihua Ben,UNKNOWN,Fantasy,18
47375,Mei Shaonu Da Picha,UNKNOWN,Comedy,12
47378,Meng Ji Xiaodui,UNKNOWN,Fantasy,52
47379,Meng Ji Xiaodui 2nd Season,UNKNOWN,Fantasy,52
47380,Meng Ji Xiaodui 3rd Season,UNKNOWN,Fantasy,52
47381,Bai Bian Bu Lu Ke,UNKNOWN,Fantasy,20
47382,Bai Bian Bu Lu Ke 2nd Season,UNKNOWN,Fantasy,20
47383,Bai Bian Bu Lu Ke 3rd Season,UNKNOWN,Fantasy,20
47384,Bai Bian Bu Lu Ke 4th Season,UNKNOWN,Fantasy,20
47385,Bai Bian Bu Lu Ke 5th Season,UNKNOWN,Fantasy,20
47386,Bu Lu Ke Zhandui: Yuan Xing Shi Shouwei,UNKNOWN,Fantasy,20
47391,Seven Knights Revolution: Eiyuu no Keishousha,6.31,"Action, Adventure, Fantasy",12
47392,Wangzhe? Bie Nao!,UNKNOWN,"Comedy, Fantasy",13
47393,Wangzhe? Bie Nao! Fanwai,UNKNOWN,"Comedy, Fantasy",2
47394,Wangzhe? Bie Nao! 2nd Season,UNKNOWN,"Comedy, Fantasy",33
47398,Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,6.69,Comedy,4
47402,Heikousen,7.7,Romance,1
47403,Kuiba Zhi Shu Tu,5.97,"Adventure, Fantasy",7
47405,Wanmei Shijie,7.4,"Action, Adventure, Fantasy",130
47409,Gekijou Tanpen Macross Frontier: Toki no Meikyuu,6.95,"Action, Romance, Sci-Fi",1
47410,Initial D Battle Stage 3,7.42,Action,1
47413,Detective Conan: The Scarlet Alibi,7.31,"Action, Comedy, Drama, Mystery",1
47425,Bessatsu Kamen Rider Saber: Tanpen Katsudou Manga Shuu,UNKNOWN,Comedy,6
47426,23-ji no Saga Meshi Anime,UNKNOWN,UNKNOWN,10
47428,Xin Chenglong Lixian Ji: Mengjing Shouhu Zhe,UNKNOWN,Adventure,52
47430,Feng Sheng Shui Qi: 24 Jieqi de Gushi,UNKNOWN,Fantasy,24
47436,Gon de Hanta,UNKNOWN,Comedy,20
47438,Congming De Shunliu: Teshu Renwu,UNKNOWN,"Action, Adventure, Sci-Fi",10
47441,Xiagu Zhong An Zu 2nd Season,UNKNOWN,"Adventure, Fantasy",21
47442,Wulongyuan: Huobao Chuanqi,UNKNOWN,Fantasy,52
47443,Wulongyuan: Huobao Chuanqi 2nd Season,UNKNOWN,Fantasy,52
47445,Tiantian Chengzhang Ji 2nd Season,UNKNOWN,UNKNOWN,13
47446,Tiantian Chengzhang Ji 3rd Season,UNKNOWN,UNKNOWN,13
47447,Tiantian Chengzhang Ji 4th Season,UNKNOWN,UNKNOWN,13
47448,Bao Shou Lieren,UNKNOWN,"Adventure, Fantasy, Sci-Fi",52
47449,Bawang Mianju,UNKNOWN,"Horror, Supernatural",3
47450,Di Ling Qu: Loulan Wanjie Pian,UNKNOWN,"Action, Adventure, Fantasy",10
47451,Di Ling Qu: Nanjiang Miwu,UNKNOWN,"Action, Adventure, Fantasy",15
47452,Kan Ge Qiu,UNKNOWN,"Comedy, Fantasy",17
47453,Tiaoyue Zhanshi,UNKNOWN,UNKNOWN,26
47454,Tiaoyue Zhanshi 2,UNKNOWN,UNKNOWN,32
47455,Tiaoyue Zhanshi Fanwai Pian,UNKNOWN,UNKNOWN,33
47456,Xingyuan Xiao Bao,UNKNOWN,UNKNOWN,52
47457,Xingyuan Xiao Bao 2: Shenyong V5 Dui,UNKNOWN,UNKNOWN,52
